Time	Dev1/ai0	Dev1/ai1	
2.231620e+003	1.780850	1.954304	
2.231720e+003	1.780850	1.954469	
2.231820e+003	1.779863	1.954469	
2.231920e+003	1.779698	1.953975	
2.232020e+003	1.779040	1.954469	
2.232120e+003	1.778546	1.953646	
2.232220e+003	1.779863	1.953646	
2.232320e+003	1.779040	1.953646	
2.232420e+003	1.779040	1.954140	
2.232520e+003	1.779204	1.954304	
2.232620e+003	1.778711	1.954304	
2.232720e+003	1.777888	1.954304	
2.232820e+003	1.777888	1.953810	
2.232920e+003	1.776078	1.954469	
2.233020e+003	1.775584	1.952988	
2.233120e+003	1.775090	1.953152	
2.233220e+003	1.774267	1.953152	
2.233320e+003	1.774103	1.952823	
2.233420e+003	1.774432	1.952494	
2.233520e+003	1.774267	1.952000	
2.233620e+003	1.774103	1.951177	
2.233720e+003	1.773938	1.950684	
2.233820e+003	1.773609	1.949696	
2.233920e+003	1.774103	1.949861	
2.234020e+003	1.772457	1.948709	
2.234120e+003	1.772128	1.948051	
2.234220e+003	1.771799	1.948051	
2.234320e+003	1.771305	1.948544	
2.234420e+003	1.770482	1.947721	
2.234520e+003	1.771141	1.947557	
2.234620e+003	1.770482	1.947228	
2.234720e+003	1.770976	1.946734	
2.234820e+003	1.771305	1.947228	
2.234920e+003	1.771305	1.947886	
2.235020e+003	1.771470	1.947557	
2.235120e+003	1.771470	1.947886	
2.235220e+003	1.770811	1.947228	
2.235320e+003	1.770811	1.947063	
2.235420e+003	1.770647	1.946570	
2.235520e+003	1.770153	1.946076	
2.235620e+003	1.768837	1.945582	
2.235720e+003	1.769824	1.944759	
2.235820e+003	1.770318	1.944924	
2.235920e+003	1.771141	1.944759	
2.236020e+003	1.771141	1.945418	
2.236120e+003	1.771634	1.945253	
2.236220e+003	1.772951	1.944924	
2.236320e+003	1.772293	1.945418	
2.236420e+003	1.772128	1.945911	
2.236520e+003	1.772128	1.946734	
2.236620e+003	1.771963	1.947392	
2.236720e+003	1.771634	1.947886	
2.236820e+003	1.772293	1.948051	
2.236920e+003	1.771634	1.948215	
2.237020e+003	1.771799	1.948709	
2.237120e+003	1.772128	1.948215	
2.237220e+003	1.772951	1.947721	
2.237320e+003	1.773115	1.948544	
2.237420e+003	1.773774	1.948873	
2.237520e+003	1.773938	1.949367	
2.237620e+003	1.773938	1.950355	
2.237720e+003	1.773774	1.950684	
2.237820e+003	1.772622	1.951013	
2.237920e+003	1.774103	1.951177	
2.238020e+003	1.772622	1.952165	
2.238120e+003	1.772786	1.951836	
2.238220e+003	1.772622	1.952000	
2.238320e+003	1.772622	1.952165	
2.238420e+003	1.772951	1.952329	
2.238520e+003	1.773938	1.952823	
2.238620e+003	1.773609	1.952988	
2.238720e+003	1.773609	1.952494	
2.238820e+003	1.773774	1.952165	
2.238920e+003	1.773280	1.950190	
2.239020e+003	1.770811	1.952000	
2.239120e+003	1.772786	1.951013	
2.239220e+003	1.773280	1.951342	
2.239320e+003	1.773938	1.951342	
2.239420e+003	1.774267	1.951342	
2.239520e+003	1.775090	1.951342	
2.239620e+003	1.776736	1.951342	
2.239720e+003	1.776407	1.951836	
2.239820e+003	1.776242	1.951671	
2.239920e+003	1.777065	1.951836	
2.240020e+003	1.776571	1.952000	
2.240120e+003	1.776242	1.951177	
2.240220e+003	1.776571	1.952000	
2.240320e+003	1.775584	1.951507	
2.240420e+003	1.775748	1.951836	
2.240520e+003	1.775748	1.952165	
2.240620e+003	1.776242	1.952659	
2.240720e+003	1.776407	1.952988	
2.240820e+003	1.777394	1.953152	
2.240920e+003	1.777559	1.953152	
2.241020e+003	1.777723	1.954798	
2.241120e+003	1.777723	1.953810	
2.241220e+003	1.777065	1.953975	
2.241320e+003	1.777723	1.953481	
2.241420e+003	1.776571	1.953481	
2.241520e+003	1.776407	1.953152	
2.241620e+003	1.776736	1.953152	
2.241720e+003	1.777230	1.953481	
2.241820e+003	1.777723	1.953317	
2.241920e+003	1.777888	1.952988	
2.242020e+003	1.777559	1.954140	
2.242120e+003	1.777394	1.953975	
2.242220e+003	1.777065	1.954140	
2.242320e+003	1.776571	1.953646	
2.242420e+003	1.772128	1.953481	
2.242520e+003	1.775419	1.952988	
2.242620e+003	1.775748	1.952823	
2.242720e+003	1.776242	1.952659	
2.242820e+003	1.775748	1.952000	
2.242920e+003	1.776407	1.952165	
2.243020e+003	1.777065	1.952329	
2.243120e+003	1.776242	1.952988	
2.243220e+003	1.776242	1.952329	
2.243320e+003	1.776078	1.953317	
2.243420e+003	1.775748	1.953481	
2.243520e+003	1.775255	1.953317	
2.243620e+003	1.775419	1.953152	
2.243720e+003	1.775584	1.952823	
2.243820e+003	1.776736	1.952329	
2.243920e+003	1.776736	1.952823	
2.244020e+003	1.776736	1.953646	
2.244120e+003	1.778217	1.953975	
2.244220e+003	1.776900	1.954140	
2.244320e+003	1.776900	1.954304	
2.244420e+003	1.776736	1.954469	
2.244520e+003	1.777065	1.954304	
2.244620e+003	1.776407	1.954140	
2.244720e+003	1.778052	1.954304	
2.244820e+003	1.777723	1.954304	
2.244920e+003	1.778546	1.954469	
2.245020e+003	1.779369	1.952659	
2.245120e+003	1.779698	1.954962	
2.245220e+003	1.776736	1.954798	
2.245320e+003	1.779204	1.954633	
2.245420e+003	1.779040	1.954469	
2.245520e+003	1.779204	1.953975	
2.245620e+003	1.779534	1.953810	
2.245720e+003	1.780027	1.953481	
2.245820e+003	1.781673	1.953975	
2.245920e+003	1.781673	1.953975	
2.246020e+003	1.782331	1.954140	
2.246120e+003	1.782331	1.953975	
2.246220e+003	1.782167	1.953481	
2.246320e+003	1.781344	1.953975	
2.246420e+003	1.781179	1.954304	
2.246520e+003	1.781015	1.954798	
2.246620e+003	1.781508	1.955127	
2.246720e+003	1.781837	1.954962	
2.246820e+003	1.781673	1.954633	
2.246920e+003	1.782660	1.954962	
2.247020e+003	1.781344	1.955621	
2.247120e+003	1.781179	1.954962	
2.247220e+003	1.780685	1.955621	
2.247320e+003	1.780192	1.955950	
2.247420e+003	1.779369	1.955950	
2.247520e+003	1.779863	1.956114	
2.247620e+003	1.779698	1.955456	
2.247720e+003	1.780192	1.955456	
2.247820e+003	1.780356	1.955785	
2.247920e+003	1.780356	1.955456	
2.248020e+003	1.781179	1.956114	
2.248120e+003	1.779698	1.956114	
2.248220e+003	1.779534	1.954962	
2.248320e+003	1.779204	1.954633	
2.248420e+003	1.779040	1.953810	
2.248520e+003	1.778875	1.953481	
2.248620e+003	1.779863	1.952000	
2.248720e+003	1.779040	1.952494	
